"","player","year","qbr_pct","mean_epa","grades_offense","dropbacks","qbr_pct_tot","mean_epa_tot","grade_avg","plays_tot"
"441","Vince Young",2007,0.402294950782048,-0.0220840918123391,67.8,494,0.542253202512581,0.0183585851063293,64.75,1712
"442","Kyle Orton",2011,0.402210186283521,0.0369198547383093,62.2,265,0.495179932904972,0.0169777353757453,62.48,2657
"443","Russell Wilson",2022,0.401048064119127,-0.00608195300857018,66.2,569,0.922127540654702,0.121056387871782,81.8416666666667,7996
"444","Tyler Huntley",2021,0.399881032996253,-0.029048489111228,68.3,231,0.351246701648574,-0.0563344634449755,61.8,546
"445","Andy Dalton",2014,0.398179865611191,-0.0112570971612055,66.5,561,0.697119575209362,0.0386297583160842,71.1833333333333,6646
"446","Brett Favre",2008,0.39815069005407,0.0319651834100928,62.4,559,0.704416355779647,0.0705248924712061,68.64,3003
"447","Jacoby Brissett",2019,0.396616946756055,0.0646386445125976,59.2,506,0.647463048266653,0.0199942243524859,70.125,2038
"448","Mike Vick",2013,0.395634504974575,0.0428541643131605,61.2,171,0.538197052673264,0.0311673890373471,63.35,2610
"449","Josh Allen",2018,0.394665883666883,-0.00106978838213799,65.3,396,0.946423853288916,0.156640114019134,82.4166666666667,4612
"450","Jason Campbell",2009,0.391017500001762,0.0237825190936612,62.7,577,0.544262117638681,0.0147829968911961,65.1857142857143,2988
"451","Donovan McNabb",2011,0.389911139994159,-0.05926483532872,70.5,180,0.703796023236246,0.0591070814468807,69.6666666666667,3038
"452","Philip Rivers",2012,0.386185700163995,0.00560271312378713,64.1,587,0.92724274767162,0.157424319585473,79.1866666666667,9774
"453","Brock Osweiler",2015,0.384511268558919,0.00547143459114165,64,310,0.235581383576057,-0.0455621867751869,53.925,1446
"454","Joe Flacco",2015,0.381322328525377,-0.00628381211130142,64.9,430,0.65164265532654,0.0363762722029323,68.8285714285714,8115
"455","Mike Vick",2006,0.378769012306455,-0.0249750356363535,66.5,502,0.538197052673264,0.0311673890373471,63.35,2610
"456","Steve McNair",2006,0.376563243961293,0.0462275162579061,59.6,527,0.28064893865122,-0.0207583614782876,54.45,780
"457","Gardner Minshew",2023,0.37606620654682,0.0205600967117148,62,546,0.625712133355019,0.0434299685814317,66.7666666666667,1738
"458","Luke McCown",2007,0.373303354055866,-0.045750400170083,68.1,164,NA,NA,NA,NA
"459","Kenny Pickett",2023,0.373078870093388,-0.0722785033756225,70.6,363,0.643064180224915,-0.0139965213283545,73.05,891
"460","Deshaun Watson",2023,0.372307493728507,-0.0380253424079051,67.3,204,0.857907969953974,0.124294410157809,74.4666666666667,2949
"461","Joe Flacco",2016,0.370523653675705,-0.0308656282203627,66.5,713,0.65164265532654,0.0363762722029323,68.8285714285714,8115
"462","Josh McCown",2015,0.369465942120755,0.0527518248202269,58.5,327,0.456939931479873,0.00209057834929207,61.9166666666667,2203
"463","Matt McGloin",2013,0.369304382590014,0.0389247639214843,59.8,220,NA,NA,NA,NA
"464","Colt McCoy",2014,0.368940347176424,0.0207335302502489,61.5,150,0.42114874237445,-0.0373918752401357,63.75,1534
"465","Andy Dalton",2012,0.368824041905741,-0.00255340363103867,63.7,628,0.697119575209362,0.0386297583160842,71.1833333333333,6646
"466","Trevor Siemian",2021,0.360941726809203,-0.0156161755619496,64.4,200,0.176205632861118,-0.0734661199048439,52.275,1445
"467","Joe Flacco",2023,0.360233034702621,-0.104723809417522,72.8,265,0.65164265532654,0.0363762722029323,68.8285714285714,8115
"468","Andy Dalton",2011,0.359497468901164,0.0065420093580393,62.2,610,0.697119575209362,0.0386297583160842,71.1833333333333,6646
"469","Daniel Jones",2019,0.358747802772783,-0.0288062601539586,65.5,527,0.609836241853873,-0.00853129125544295,70.76,2613
"470","Kirk Cousins",2014,0.358423138209828,0.0490063044073077,58.1,213,0.835772233738767,0.0918870515277808,75.5818181818182,6184
"471","Joe Flacco",2017,0.356619998736904,-0.0630457284350552,68.6,583,0.65164265532654,0.0363762722029323,68.8285714285714,8115
"472","Jay Cutler",2014,0.354941463232806,-0.021023035562146,64.5,619,0.58355064863247,0.0189304380850857,66.825,5853
"473","Carson Palmer",2017,0.353498083876193,-0.0305114210576723,65.3,290,0.758334163013797,0.0784400592694364,71.2272727272727,6249
"474","Matt Cassel",2013,0.350838502031894,-0.0197952039588031,64.1,281,0.375046265473229,-0.0333018074359025,60.9428571428571,3225
"475","Sam Darnold",2019,0.350731829515628,-0.0145996265415479,63.6,485,0.329738946344064,-0.057524092565746,60.72,2215
"476","Jeff Garcia",2006,0.349564806140293,0.0678686516095322,55.7,277,0.762355433134075,0.0740364721866426,71.9,1160
"477","Mike Glennon",2014,0.348922423374876,-0.0433450387262252,66.2,225,0.18782213058536,-0.114092217965972,56.95,1353
"478","Nick Mullens",2023,0.348863665513879,0.0979419362921412,52.8,165,0.53770650313489,0.0872836812135016,58.1,919
"479","Mac Jones",2022,0.347695958457252,-0.0579544691214761,67.5,496,0.503283543931034,-0.0224861439124433,66.5666666666667,1595
"480","Jon Kitna",2007,0.345699946266829,-0.0488719187629621,66.5,624,0.40393951022637,-0.0461320629100409,63.6666666666667,1914
"481","Shaun Hill",2009,0.343113464571622,-0.0549931065643428,66.9,179,0.623567794635523,0.0152580721254884,69.275,1420
"482","Joe Flacco",2008,0.340884655505182,-0.0387068318286997,65.2,553,0.65164265532654,0.0363762722029323,68.8285714285714,8115
"483","Donovan McNabb",2010,0.339934159055262,-0.0404637251640275,65.3,524,0.703796023236246,0.0591070814468807,69.6666666666667,3038
"484","Jake Delhomme",2006,0.339077930132296,0.012692851025581,60.2,456,0.364571848691521,-0.0450647360036354,61.475,1627
"485","Eli Manning",2013,0.33658496364763,-0.0788038718778705,68.7,596,0.700463146908007,0.0488281281679768,70.4285714285714,8724
"486","Mitchell Trubisky",2019,0.334522102699474,-0.0339294642003604,64.3,579,0.598443756671314,0.0266951269977085,66.88,2403
"487","Joe Flacco",2019,0.332420498536014,-0.0576432493978129,66.4,294,0.65164265532654,0.0363762722029323,68.8285714285714,8115
"488","Aidan O'Connell",2023,0.332110214157171,-0.0526011410867241,65.9,370,NA,NA,NA,NA
"489","Will Levis",2023,0.33165218518978,-0.0297394487097285,63.7,292,NA,NA,NA,NA
"490","Sage Rosenfels",2008,0.330365130661711,0.000940306059366492,60.7,189,0.664147705739461,0.0833059444401891,65.15,500
"491","Eli Manning",2016,0.329050201316155,-0.0390673003364922,64.4,670,0.700463146908007,0.0488281281679768,70.4285714285714,8724
"492","Kevin Kolb",2012,0.324366823779651,-0.0816077235308654,68.1,217,0.277650249995077,-0.0880383974704743,60.5333333333333,923
"493","Andy Dalton",2021,0.323053990371354,-0.0720501571734141,67.1,267,0.697119575209362,0.0386297583160842,71.1833333333333,6646
"494","Jalen Hurts",2020,0.322361703934432,0.042389867301364,56.2,185,0.870937920411379,0.109597704799428,77.05,2512
"495","Drew Lock",2020,0.32194770748031,-0.034915973418606,63.5,484,0.443465431166622,0.00666393586834632,60.8,940
"496","Eli Manning",2017,0.321339125602381,-0.0923297371812279,68.9,607,0.700463146908007,0.0488281281679768,70.4285714285714,8724
"497","Dan Orlovsky",2011,0.321089968146068,0.0319366397300555,57.1,209,0.325861890375592,-0.0225956103101798,57.25,548
"498","Mike Glennon",2013,0.320418033922868,-0.0424008056783328,64.1,468,0.18782213058536,-0.114092217965972,56.95,1353
"499","Sam Darnold",2018,0.319840092994001,-0.0491666087884925,64.7,460,0.329738946344064,-0.057524092565746,60.72,2215
"500","Daunte Culpepper",2007,0.318220118250285,0.00128540493816186,59.8,214,0.0910639656391794,-0.13965910001893,50.2333333333333,748
"501","Matthew Stafford",2022,0.316359129770587,-0.0760674581196465,67,338,0.82311958418657,0.085109677812881,75.2,9152
"502","Jimmy Garoppolo",2023,0.31348998058567,-0.0571609569735303,65,191,0.877852508238257,0.158602722551156,73.1666666666667,2414
"503","Drew Bledsoe",2006,0.311605035888905,0.00467930760475276,59,187,NA,NA,NA,NA
"504","Damon Huard",2007,0.310862599719011,-0.0908127503361733,68,371,0.49775376000223,-0.0527154977747972,69.1,760
"505","Alex Smith",2010,0.310217300122579,-0.0164239288004672,60.9,375,0.64627265924861,0.0391445408628827,68.2769230769231,6446
"506","Sam Bradford",2010,0.308407277814703,-0.0642215668603951,65.3,640,0.542576513861245,-0.0387442964479971,70.0833333333333,3411
"507","Mike White",2022,0.307091398732303,-0.0230468472915776,61.3,186,NA,NA,NA,NA
"508","Jay Cutler",2009,0.306808462101152,-0.0464684117216466,63.5,609,0.58355064863247,0.0189304380850857,66.825,5853
"509","Matt Leinart",2006,0.306783553784546,0.010466255240983,58.1,411,0.289380898300552,-0.0543538324003559,58.1,731
"510","Nick Mullens",2020,0.306221317195489,0.0226889283404296,56.9,348,0.53770650313489,0.0872836812135016,58.1,919
"511","Eli Manning",2006,0.305780696644288,-0.018784593126874,60.8,582,0.700463146908007,0.0488281281679768,70.4285714285714,8724
"512","Taylor Heinicke",2023,0.305403115629972,0.068463949031067,52.5,157,0.269221816022195,-0.0223169652135574,53.9,1241
"513","Christian Ponder",2012,0.303568616007868,0.0195829925464882,57,555,0.257401398758809,-0.0441710470300295,55.2,1310
"514","David Garrard",2006,0.299993869326035,-0.0707341587776879,65.3,288,0.756261570586602,0.0558084854720962,73.2,2563
"515","Chad Pennington",2007,0.299788657286263,0.00398977509537994,58.2,291,0.615601622003876,0.0648474530977845,64.2333333333333,1577
"516","Blake Bortles",2018,0.299439719410383,-0.0585095498072429,64.1,476,0.419521242128214,-0.00296425541256378,60.46,3348
"517","Nick Foles",2020,0.298888401313593,-0.0842523436568851,66.5,335,0.570969611735699,0.00145335771313934,67.8,2677
"518","Carson Wentz",2020,0.29723651069031,-0.0697222603366379,65,509,0.74714103754091,0.0575081586856344,72.4571428571429,4097
"519","Kevin Kolb",2011,0.296683097635412,-0.0121467356755081,59.5,291,0.277650249995077,-0.0880383974704743,60.5333333333333,923
"520","Jon Kitna",2006,0.295413938265375,-0.0637669325228826,64.3,677,0.40393951022637,-0.0461320629100409,63.6666666666667,1914
"521","Brian Hoyer",2014,0.293622293002277,-0.0092750709711591,59,472,0.467401298810133,-0.035754972886429,65.975,1814
"522","Joshua Dobbs",2023,0.293408621543365,-0.0822175667206621,65.9,485,0.35929194622486,-0.0956600250930444,65.9,665
"523","Matt Cassel",2011,0.291836522544579,-0.0644715000645708,64.1,309,0.375046265473229,-0.0333018074359025,60.9428571428571,3225
"524","Tarvaris Jackson",2007,0.291452054568586,-0.0130945025658758,59.2,345,0.485507050240401,-0.0114355268145748,64.6333333333333,1365
"525","Jason Campbell",2013,0.289859438303271,-0.0470489189102027,62.3,346,0.544262117638681,0.0147829968911961,65.1857142857143,2988
"526","Eli Manning",2019,0.2897411163013,-0.0524160669208959,62.8,153,0.700463146908007,0.0488281281679768,70.4285714285714,8724
"527","Blaine Gabbert",2015,0.287329688398812,-0.0849147681904513,65.7,330,0.0674074725005107,-0.165402563551158,49.36,1960
"528","Rex Grossman",2011,0.285620974896376,-0.016664153566127,59.1,487,0.171727732179584,-0.0993733677495249,54.3333333333333,1644
"529","Brian Hoyer",2015,0.285616970031216,-0.0419801780629452,61.5,435,0.467401298810133,-0.035754972886429,65.975,1814
"530","Easton Stick",2023,0.285598494947457,-0.0978940736915005,66.8,198,NA,NA,NA,NA
"531","Kyle Orton",2014,0.283121839921077,-0.00389397041687172,57.7,484,0.495179932904972,0.0169777353757453,62.48,2657
"532","Blake Bortles",2016,0.282256013405506,0.00385028493186732,56.9,698,0.419521242128214,-0.00296425541256378,60.46,3348
"533","Trevor Siemian",2016,0.281151580794768,0.00401906674183653,56.8,530,0.176205632861118,-0.0734661199048439,52.275,1445
"534","Taylor Heinicke",2021,0.281011771900636,-0.0235154364025907,59.4,575,0.269221816022195,-0.0223169652135574,53.9,1241
"535","Joey Harrington",2007,0.280149928042379,-0.128623535258435,69.3,388,0.294502525484288,-0.103192341237019,62.95,835
"536","Kellen Clemens",2013,0.278459890247536,-0.0593198293690846,62.6,272,0.191407049807042,-0.114968286066584,57.3,793
"537","Colin Kaepernick",2016,0.274442434668901,-0.0119464222663363,57.8,403,0.623501105895533,0.0796066730396092,63.28,2541
"538","Lamar Jackson",2018,0.273525883657909,0.00523824937920747,56.1,243,0.904444296982111,0.13194818392784,78.55,3530
"539","T.J. Yates",2011,0.273486106123507,0.00520587814499668,56.1,213,0.217276566180144,-0.0821812397920508,56.1,453
"540","Trent Edwards",2009,0.273359275131021,-0.0898204777520876,65.1,216,0.419136976286666,-0.0762828525767455,67.2666666666667,1102
"541","Mike Vick",2012,0.268285992876327,-0.0169763034766477,57.8,418,0.538197052673264,0.0311673890373471,63.35,2610
"542","Mitchell Trubisky",2017,0.266391368601795,-0.10924015991085,66.4,386,0.598443756671314,0.0266951269977085,66.88,2403
"543","Ryan Mallett",2015,0.265617395400278,-0.0339403595195177,59.2,253,NA,NA,NA,NA
"544","Mark Brunell",2006,0.264838379023976,0.00127567281020181,55.8,279,NA,NA,NA,NA
"545","Christian Ponder",2013,0.264372571393935,-0.00860206413024588,56.7,291,0.257401398758809,-0.0441710470300295,55.2,1310
"546","Robert Griffin",2016,0.263884260763539,-0.0184987921263772,57.6,183,0.562746445604085,0.0471065347368894,63.125,1766
"547","Ben Roethlisberger",2006,0.261529253698077,0.0122411613481203,54.5,531,0.886365529875877,0.120526478223328,77.5866666666667,9818
"548","Alex Smith",2020,0.261317149169917,-0.109226088515766,66,277,0.64627265924861,0.0391445408628827,68.2769230769231,6446
"549","Jacoby Brissett",2017,0.260702442273183,-0.0717690390407867,62.4,561,0.647463048266653,0.0199942243524859,70.125,2038
"550","Drew Stanton",2014,0.255938189271403,0.044475790876517,51,262,0.185131441669498,-0.0700960172771644,52.65,797
"551","Mike Glennon",2020,0.255815235676105,-0.129653446967715,67.5,192,0.18782213058536,-0.114092217965972,56.95,1353
"552","Geno Smith",2014,0.254859178441497,-0.0207702585875068,57.1,426,0.633645946129073,0.013282298898995,70,2638
"553","Matt Ryan",2022,0.254099591557368,-0.0920765515807324,63.8,509,0.90969677727642,0.122401377083703,80.08,10221
"554","Ryan Fitzpatrick",2012,0.251753912210981,0.00929740257209533,54,566,0.614895029806461,0.0412568921018732,66.3923076923077,5932
"555","Jared Goff",2021,0.251555672924349,-0.0573171386125873,60.3,541,0.742783577243079,0.0744966099413695,70.6,5055
"556","Jeff Driskel",2018,0.251309011690714,0.0226305922158829,52.7,203,0.218430147924504,-0.0448109552685358,52.7,547
"557","Matt Hasselbeck",2008,0.248433316071107,-0.10638498060213,64.7,239,0.537649248560967,-0.00967712006406924,67.125,3805
"558","Brian Hoyer",2017,0.245717125746716,-0.0971126256617936,63.6,229,0.467401298810133,-0.035754972886429,65.975,1814
"559","Byron Leftwich",2006,0.245644497200238,0.0135685455541268,53.1,201,0.224647464320332,-0.0445484965416017,53.1,521
"560","Tyrod Taylor",2021,0.244947237648134,-0.0513685158890043,59.2,178,0.715298460820839,0.0394327310163438,72.18,2438
"561","Case Keenum",2019,0.244643701432054,-0.00733266207571529,55,266,0.501568103397849,-0.0091748268480548,65.24,2716
"562","Cooper Rush",2022,0.244045992880486,-0.0236688325627538,56.5,172,NA,NA,NA,NA
"563","Carson Wentz",2022,0.242773432474782,-0.0680117163104983,60.6,314,0.74714103754091,0.0575081586856344,72.4571428571429,4097
"564","Brett Favre",2006,0.242616492274573,-0.0164672389973179,55.7,638,0.704416355779647,0.0705248924712061,68.64,3003
"565","C.J. Beathard",2018,0.240927362871787,-0.114965366522348,64.9,198,0.308210642412581,-0.0865608635736048,62.2,700
"566","Trevor Lawrence",2021,0.239424917196416,-0.0603745174945312,59.6,668,0.709287107753243,0.0307218990305446,72.6333333333333,2229
"567","Geno Smith",2013,0.238271074617743,-0.072984040469118,60.7,517,0.633645946129073,0.013282298898995,70,2638
"568","Matt Hasselbeck",2012,0.237238248190826,-0.117131174721307,64.8,241,0.537649248560967,-0.00967712006406924,67.125,3805
"569","Kyle Orton",2008,0.23517466705511,-0.0693736562204582,60.1,501,0.495179932904972,0.0169777353757453,62.48,2657
"570","Brett Hundley",2017,0.230510251295373,-0.123076366927226,64.8,368,0.285878448807505,-0.128551232995813,64.8,427
"571","Colt McCoy",2011,0.22861749001104,-0.0361713511034846,56.4,535,0.42114874237445,-0.0373918752401357,63.75,1534
"572","Drew Stanton",2017,0.226165036419944,-0.0162239625780242,54.3,167,0.185131441669498,-0.0700960172771644,52.65,797
"573","Kyle Boller",2007,0.225379092988043,-0.0749408551484532,59.8,311,0.113685644225053,-0.16799044193376,55.45,671
"574","Brian Griese",2008,0.225287688686032,-0.103500259523619,62.5,194,0.40897100329252,-0.0404410903131897,63.4,537
"575","Peyton Manning",2015,0.220010909221808,-0.0893091251224272,60.7,449,0.980790148603706,0.213948006350295,86.4,6258
"576","Justin Fields",2021,0.219701745773865,-0.126506548598552,64.2,353,0.526156657096744,-0.04327397450897,69.6666666666667,1498
"577","Davis Mills",2022,0.217115258971857,-0.104623996954603,61.9,529,0.253112631609488,-0.100781047367392,60.2,1083
"578","Austin Davis",2014,0.216041084924914,-0.0876854560357557,60.2,319,0.194318375877689,-0.143797568918542,60.2,457
"579","Brandon Weeden",2013,0.211796601444818,-0.117998595777826,62.7,301,0.356486453872577,-0.0357212333762888,60.1666666666667,1124
"580","Marc Bulger",2007,0.210297493836054,-0.112020255107575,62,417,0.332879061084705,-0.0661625383800255,61.7,1902
"581","Chad Henne",2013,0.2096422852232,-0.0778308436330756,58.7,551,0.397093593478167,-0.0379998035116691,62.55,2376
"582","Dan Orlovsky",2008,0.208317718110164,-0.0653679587556277,57.4,272,0.325861890375592,-0.0225956103101798,57.25,548
"583","Case Keenum",2016,0.208273501339851,-0.0812302286354476,58.9,354,0.501568103397849,-0.0091748268480548,65.24,2716
"584","Trent Green",2007,0.207946764454272,-0.00876449808320749,52,150,0.096274831538114,-0.107270827439551,47.85,512
"585","Jay Cutler",2017,0.207259136674103,-0.0769159180807343,58.4,456,0.58355064863247,0.0189304380850857,66.825,5853
"586","Gus Frerotte",2008,0.206521596283854,-0.0670680760154353,57.4,334,0.176834247329152,-0.127980518931181,57.4,551
"587","Sam Howell",2023,0.206326234610454,-0.0978398621793643,60.3,712,0.265136446027713,-0.0937608517419294,60.3,790
"588","Josh Freeman",2011,0.204700119548549,-0.0835669814601861,58.8,609,0.40923783922029,-0.0110783424454977,60.68,2438
"589","Matt Hasselbeck",2009,0.198984653299353,-0.110159631444629,60.8,538,0.537649248560967,-0.00967712006406924,67.125,3805
"590","Ryan Fitzpatrick",2016,0.198950147827289,-0.0152699893325672,51.8,441,0.614895029806461,0.0412568921018732,66.3923076923077,5932
"591","Mason Rudolph",2019,0.197210013686632,-0.0348930119053057,53.5,308,0.280960091595802,-0.0103540860757662,53.5,578
"592","Dwayne Haskins",2019,0.196050531636767,-0.187903173788707,67.9,245,0.151346190151301,-0.158523993610974,58.15,545
"593","Ben Roethlisberger",2021,0.193816014454163,-0.0329479932746303,53,692,0.886365529875877,0.120526478223328,77.5866666666667,9818
"594","Brandon Allen",2020,0.192860621612618,-0.0708058815989557,56.5,155,NA,NA,NA,NA
"595","Vince Young",2006,0.191889675598943,-0.0169230359041182,51.3,430,0.542253202512581,0.0183585851063293,64.75,1712
"596","Cleo Lemon",2007,0.191424729399187,-0.0184392750047798,51.4,348,0.231422460493316,-0.021403666596936,51.4,452
"597","Johnny Manziel",2015,0.190376346896839,-0.0395218259968139,53.3,269,NA,NA,NA,NA
"598","Case Keenum",2013,0.189732280176213,-0.120321779212,60.9,277,0.501568103397849,-0.0091748268480548,65.24,2716
"599","Bruce Gradkowski",2010,0.189197508502718,-0.08183244210054,57.2,172,0.132574775786372,-0.179793473606825,58.4333333333333,864
"600","Davis Mills",2021,0.188150843253979,-0.0965926167296897,58.5,435,0.253112631609488,-0.100781047367392,60.2,1083
"601","Joey Harrington",2006,0.185714799990711,-0.0790089394456262,56.6,408,0.294502525484288,-0.103192341237019,62.95,835
"602","Nick Foles",2012,0.183136471803184,-0.0805751859399687,56.5,292,0.570969611735699,0.00145335771313934,67.8,2677
"603","David Carr",2006,0.181988220363158,-0.0838592225340913,56.7,509,0.195045089420926,-0.0830779685901771,54.6,796
"604","Shaun Hill",2014,0.181648180137744,-0.119013109694414,60,250,0.623567794635523,0.0152580721254884,69.275,1420
"605","Ryan Fitzpatrick",2009,0.18138371347253,-0.134050445674007,61.4,266,0.614895029806461,0.0412568921018732,66.3923076923077,5932
"606","Tyler Huntley",2022,0.180442236443683,-0.0706822533446936,55.3,168,0.351246701648574,-0.0563344634449755,61.8,546
"607","Jason Campbell",2006,0.179345516802058,0.0220538574695652,46.4,228,0.544262117638681,0.0147829968911961,65.1857142857143,2988
"608","Matt Schaub",2013,0.177988519315143,-0.108026792006704,58.6,383,0.835787300453251,0.0909378967451743,75.6714285714286,3706
"609","Andrew Luck",2015,0.17537852445293,-0.00844623497646551,48.9,333,0.848751499509516,0.102357603350751,75.7,4305
"610","Derek Anderson",2008,0.175215476903592,-0.0824464430079388,55.9,307,0.175248955241909,-0.0979010999628061,54.475,1891
"611","Kerry Collins",2009,0.174907365360753,-0.132341033531639,60.6,224,0.465445018804251,-0.0259979486081873,64.9666666666667,1343
"612","Brock Osweiler",2018,0.172038203634435,-0.0520508052739994,52.7,200,0.235581383576057,-0.0455621867751869,53.925,1446
"613","Mark Sanchez",2009,0.169797462148801,-0.0744799145175174,54.6,475,0.260523768697113,-0.0596824135685233,56.84,2901
"614","Jake Plummer",2006,0.166777833748869,-0.0503103817934501,52,345,NA,NA,NA,NA
"615","Blaine Gabbert",2012,0.165443574835523,-0.118205909042758,58.3,309,0.0674074725005107,-0.165402563551158,49.36,1960
"616","Brett Favre",2010,0.164447595124914,-0.131949144840924,59.5,383,0.704416355779647,0.0705248924712061,68.64,3003
"617","Deshaun Watson",2022,0.16411968074455,-0.0880104419631159,55.3,204,0.857907969953974,0.124294410157809,74.4666666666667,2949
"618","Brock Osweiler",2016,0.162106261417119,-0.0522542441297569,51.7,625,0.235581383576057,-0.0455621867751869,53.925,1446
"619","Matt Cassel",2009,0.161038286323129,-0.138866189283061,59.8,566,0.375046265473229,-0.0333018074359025,60.9428571428571,3225
"620","Tom Savage",2017,0.160589428587579,-0.126707714686051,58.6,246,NA,NA,NA,NA
"621","Taylor Heinicke",2022,0.159488062379607,-0.0351196636168195,49.8,292,0.269221816022195,-0.0223169652135574,53.9,1241
"622","Kevin Kolb",2010,0.154495486869378,-0.0850439610363,54,211,0.277650249995077,-0.0880383974704743,60.5333333333333,923
"623","Kyle Allen",2019,0.154106566598113,-0.0401351334394466,49.7,555,0.180265226988336,-0.0424173502315025,49.7,848
"624","Trent Edwards",2007,0.15404405125221,-0.142512498010779,59.4,288,0.419136976286666,-0.0762828525767455,67.2666666666667,1102
"625","Brandon Weeden",2012,0.153318970768816,-0.0452539955266808,50.1,559,0.356486453872577,-0.0357212333762888,60.1666666666667,1124
"626","Mark Sanchez",2011,0.153282176610625,-0.0790465625291608,53.3,600,0.260523768697113,-0.0596824135685233,56.84,2901
"627","Tyson Bagent",2023,0.15263490445432,-0.126195533514197,57.7,159,NA,NA,NA,NA
"628","Zach Wilson",2021,0.14981165786229,-0.14633234099321,59.3,444,0.110481939747017,-0.163241400923417,54.6666666666667,1240
"629","Sam Darnold",2020,0.148296399646259,-0.138607464618642,58.4,425,0.329738946344064,-0.057524092565746,60.72,2215
"630","Matt Cassel",2012,0.148132826249989,-0.122978460744956,56.9,312,0.375046265473229,-0.0333018074359025,60.9428571428571,3225
"631","Josh McCown",2014,0.146630372166833,-0.101540811862508,54.7,382,0.456939931479873,0.00209057834929207,61.9166666666667,2203
"632","Desmond Ridder",2023,0.146576158899374,-0.0720731144046933,51.9,439,0.165392191360435,-0.0787261890998158,51.9,631
"633","Kurt Warner",2006,0.146309681649779,0.0278089922416256,42.4,184,0.731006775180822,0.0862313014413596,68.775,2129
"634","Marc Bulger",2009,0.145897151296098,-0.138266796362012,58.1,267,0.332879061084705,-0.0661625383800255,61.7,1902
"635","EJ Manuel",2013,0.145478542354105,-0.0849728314407625,53,358,0.157822549195967,-0.0972777069103726,53,749
"636","Josh McCown",2016,0.14428410587394,-0.114869772286182,55.7,188,0.456939931479873,0.00209057834929207,61.9166666666667,2203
"637","Trevor Siemian",2017,0.141639704441864,-0.0895650836122625,53,406,0.176205632861118,-0.0734661199048439,52.275,1445
"638","J.T. O'Sullivan",2008,0.136612068075165,-0.151608069213198,58.3,273,NA,NA,NA,NA
"639","C.J. Beathard",2017,0.135515343995586,-0.165625113695433,59.5,257,0.308210642412581,-0.0865608635736048,62.2,700
"640","JaMarcus Russell",2008,0.135386561573712,-0.0993391919662522,53.2,410,0.0332755198710776,-0.22528746053418,48.05,818
"641","Tommy DeVito",2023,0.133223344724908,-0.194860739418988,62,237,NA,NA,NA,NA
"642","Brad Johnson",2006,0.133201710919818,-0.162192228958717,58.9,486,0.117461105620873,-0.200819096011098,58.9,616
"643","Colt McCoy",2022,0.132410824485305,-0.196940329294291,62.1,154,0.42114874237445,-0.0373918752401357,63.75,1534
"644","Colin Kaepernick",2015,0.130954340180542,-0.0405831924706242,47.1,295,0.623501105895533,0.0796066730396092,63.28,2541
"645","Sam Darnold",2021,0.123023273601254,-0.131062420821012,54.7,463,0.329738946344064,-0.057524092565746,60.72,2215
"646","Chris Redman",2007,0.12126630466652,-0.0595824780280303,47.7,164,NA,NA,NA,NA
"647","Alex Smith",2006,0.120612311014261,-0.0794476332113411,49.5,502,0.64627265924861,0.0391445408628827,68.2769230769231,6446
"648","Jay Cutler",2006,0.119818658169114,-0.0984506497786111,51.2,153,0.58355064863247,0.0189304380850857,66.825,5853
"649","Joe Flacco",2022,0.116806460840481,-0.124718417291129,53.3,202,0.65164265532654,0.0363762722029323,68.8285714285714,8115
"650","Ryan Fitzpatrick",2008,0.115999037350121,-0.132163499990206,53.9,448,0.614895029806461,0.0412568921018732,66.3923076923077,5932
"651","Brady Quinn",2009,0.115788498475491,-0.13772914275859,54.4,280,0.0735892202086411,-0.190752755682881,52.65,649
"652","Jake Locker",2014,0.11519764098103,-0.0699954251144473,47.9,177,0.487514955203173,0.00720423744885563,63,888
"653","Matt Flynn",2013,0.114728490984762,-0.126549314556483,53.2,236,0.200615252755632,-0.0636766121717007,53.2,447
"654","Kellen Clemens",2007,0.113840734268181,-0.115137027999771,52,290,0.191407049807042,-0.114968286066584,57.3,793
"655","Chad Henne",2012,0.113784653844064,-0.126817567807502,53.1,348,0.397093593478167,-0.0379998035116691,62.55,2376
"656","Daniel Jones",2023,0.112349286223878,-0.233260004196408,63,209,0.609836241853873,-0.00853129125544295,70.76,2613
"657","Zach Mettenberger",2014,0.11056955123234,-0.16935299167608,56.7,198,NA,NA,NA,NA
"658","Seneca Wallace",2006,0.107332622316269,-0.105491760502609,50.2,164,0.364162215161408,-0.0418118704637388,61.15,890
"659","Jake Delhomme",2009,0.106758015481926,-0.163289574228766,55.6,351,0.364571848691521,-0.0450647360036354,61.475,1627
"660","Derek Carr",2014,0.105331952769123,-0.109499156948398,50.3,635,0.762543386571187,0.0519369860631264,73.97,6376
"661","Cody Kessler",2018,0.10355315792244,-0.169112537299062,55.7,169,0.37860807115307,-0.0458335074423299,62.3,449
"662","Christian Ponder",2011,0.101620069684632,-0.131961943112064,51.9,342,0.257401398758809,-0.0441710470300295,55.2,1310
"663","Brock Osweiler",2017,0.101310739693507,-0.083917975540932,47.3,192,0.235581383576057,-0.0455621867751869,53.925,1446
"664","Josh McCown",2007,0.0989772563112031,-0.0980621665518926,48.3,220,0.456939931479873,0.00209057834929207,61.9166666666667,2203
"665","Bryce Young",2023,0.0957109657869051,-0.184415078430785,56,622,0.104664238015196,-0.184415078430785,56,664
